comment_id,video_id,text,author_id,author,published_at,bot_probability
fb2f400933cd38c275d6d63fc941294b,-u40Rg-9t54,CNN cast and crew are homosexuals and lesbians. Go to psychics.,UCNcNlMT2yyrzXdcXQN6sX0A,@CharMor-n6r,2025-12-07T18:47:38Z,0.45051719051081085
9b6e20ea7706d216bccf244a61e71229,5Cv52R4pHaM,"and they call themselfs "" Defence "" companies !",UCQQ_J0wn-ZlLlGOUwfXPujg,@shaunsmith-k4w,2025-12-07T21:02:49Z,0.450338305874703
e5ba112c7932d3479ef4bf7d0224ca1a,dQWfdEyorm8,They will be available in 5 years,UCTT4pE4hQ9lPxo4UqDnvE7w,@Happ-E25,2025-12-07T20:42:28Z,0.45020014345658793
b48088887c18d08ab0e048238d12ee80,s2EXTCAFPKA,How can any American be so concerned about killing drug dealers?,UC6Uc7TjQnWPo8qB64cj_MEQ,@jackcasebolt140,2025-12-07T19:21:30Z,0.44982188902696973
94d00af748973a975d979e9950a818a9,2vRLc0SEEJY,All the bots you mean,UCQSiipf3qU-UB3KiAGigARw,@prooveditt4839,2025-12-07T22:14:36Z,0.44972176612110104
3bf54ee41d1d829e1f535656e1054386,-u40Rg-9t54,Hegseth should be charged for war crimes.,UCaVUlqHtIyuplQIhPdzuiUA,@xxnike0629xx,2025-12-07T19:04:02Z,0.4496671927342295
ac3ca8e3a6ae65463ce2548a9217f806,2vRLc0SEEJY,The experts told us about COVID and none of that was true because it was fueled by a hatred of DJT in a conspiratorial effort to make sure he didn’t get reelected. Didn’t mention that inconvenient truth Fareed.,UCwHZJAGpI2paGS1JbOmB9Nw,@Austin-s8o8n,2025-12-07T22:16:39Z,0.44945698293972924
7bc5f5a38ea8878bb419bfe99e739613,bfqVnG9vVao,"Pardon$ for sale,...pardon$ for sale a few millions to taco you too can stay out of jail!!",UCMLkTrKuK8a9PwL4x51dG3g,@Gerald-q7l,2025-12-07T22:47:46Z,0.4494435290892409
cde4d2478ab313822572bac8d0665bf5,dQWfdEyorm8,"PS. The only reason they all voted to release ""the list"" is because they were promised all the important shit will be removed!",UCMQALC5O-doGAXmQVvy_lgw,@812Jwilbur,2025-12-07T20:54:22Z,0.4493215349566894
00d24792b87984bf9227e917cc06dc1d,dQWfdEyorm8,This broadcast is three weeks old ! WTF,UCN2sSGCM-sb2cN-WykWJsXw,@UnpluggedWarrior,2025-12-07T21:35:04Z,0.4492354112550647
273b8908b82c5d948760e083e622d387,5Cv52R4pHaM,Please update us on Gaza??????,UCdGf1b-sqyuHX_5OmqU4hBQ,@rayclark7963,2025-12-06T23:19:15Z,0.44895605159059604
ff8fdc871d7f3cf20c907e5fb2431258,2vRLc0SEEJY,"Not even year in and GOP already loosing everything. Asshollinni and hes nazi bumpers, those guys like Hegseth,Noemi will end up in jail. Trumps place is in jail...",UCdTw0mMTTEiEhPJaEd7zGWQ,@spoqpedwabe7499,2025-12-07T20:04:49Z,0.4489317212742997
a57cb0df224ae7999c35995d13b0fb88,-u40Rg-9t54,​@dawnavalentine8355murderers aka drug traffickers,UCEMotgV3wtB_IFnkKDTjlRQ,@harryjove6725,2025-12-07T19:05:36Z,0.4488111753618522
71ca3c7408d5b3bc7ad8e3525735be4e,dQWfdEyorm8,"C'MON MAN!  Get real!
Just like all of the participants in Puff Daddy's raves and parties of debauchery? 
Only Puff Daddy was charged and found guilty.  
Everyone else walked.
Don't pull out the race card; that will get you nowhere.
Race has nothing to do with who will be exposed, especially involving sex crimes against minors. 
In those cases, the guilty will never walk free without a trial.
Now the jury could be racist in their views of who is guilty and not guilty, or the judge could be corrupt, like the judges in the NYS judicial system.",UClC9AzoCYGh145G46xlKV7g,@mongo_congo9908,2025-12-07T21:07:34Z,0.4487177305087702
95afb0dfe8f772ea512c5cbc825ae40d,dQWfdEyorm8,I love Russia.,UC2dp-uS5vDMOQUeCtVyky_g,@TW0man4RMY,2025-12-07T20:18:58Z,0.44868971792022055
530eae777f32360bfc1a7e8a7b70d91e,5tvOpAe46IY,His own mother hates him what a POS,UCalfTDuHtgXEyWKCs97VuFA,@Shadyjdsmamaw,2025-12-07T22:00:10Z,0.44849314807454654
f3778364ed85087e777bb3b9e153a500,dQWfdEyorm8,.... so wheres the files....??? clickbait...,UCdfEzuWp_r4gWe6wP0XjChg,@john-daviddennison2862,2025-12-07T20:09:18Z,0.44847499130973023
f0626743fe00b528145fb60f42d8aee1,-u40Rg-9t54,@kevin6293 It's a cult brother jones.,UClLCEKRAolSMZib8Jqu0Z3A,@tomlakosh1833,2025-12-07T19:12:05Z,0.4484666497920633
d5d3285164440167742a7718a8d2deb8,s2EXTCAFPKA,YES IMPEACH TRUMP AND PETE,UCiBsktyhs8iZXhg7IfUEuUQ,@shirleystevens5466,2025-12-07T19:32:13Z,0.4480847510701495
5b404dfff95fcc2a6afca0c3867b4d6f,xD3Qm3Gl5uE,Islam is incompatible with Western democracy.,UCmFcRvEeFcyC9iDJwXjhGSQ,@aaronhelvig9444,2025-12-07T21:09:07Z,0.4480813077289604
c25514bd942ca6059f145ead8262b04a,s2EXTCAFPKA,Why not??,UC6Uc7TjQnWPo8qB64cj_MEQ,@jackcasebolt140,2025-12-07T19:27:11Z,0.4480032110596706
181d7931987eea0e1a9af99d7530b9ab,dQWfdEyorm8,Exactly. Americans have made a habit of celebrating prematurely.,UCzj9BnaxUiBw3TZozzx9KrA,@HTownCharlieBrown,2025-12-07T20:35:58Z,0.44788851918467654
b939f8f4360427fae970bf5f1726c120,2vRLc0SEEJY,Just move to Pakistan or India,UCQ456aYvHVjzRZ9PeFC68cQ,@club4ghz,2025-12-07T20:11:55Z,0.4476362565436177
ad75d73ed3194a46ef324c3b934119b6,dQWfdEyorm8,this all happened 2 -3 weeks ago,UCM2_04oSi2rHx13gNR-M7-Q,@Mista2,2025-12-07T22:19:59Z,0.4475672614049751
8eb6a052c0d543760b7d6b70c12cee65,dQWfdEyorm8,She was already rich before Congress… nice try though,UCI-WAJKTstGObet5eWLi1Pg,@JerryL-d9n,2025-12-07T22:10:50Z,0.4473066976044518
ca7b449ca7acf3fc2219d86019c2974d,2vRLc0SEEJY,"A Deep, Dark Stain in American History - Trump's Legacy.
Has made a Mockery of our Country while he Stomps on our Constitution and Attacks Democracy and our Laws. 
A complete BETRAYAL to America!",UCCQa32HMX1VMIPRnmcDfqDQ,@CashDog-2010,2025-12-07T21:11:45Z,0.44721790194368227
f7bdf86ec0dde08fd4128ab840c3acbd,s2EXTCAFPKA,Donald Trump and everyone in his administration should lose their job.,UCBt5vL_UxCJm-hlbbqYPE1w,@HappyBanjo-oc3pc,2025-12-07T19:20:41Z,0.4471091805742533
7a9d2879e20196cc892883986b807ba5,-u40Rg-9t54,"Will you agree Obama should be in prison for life for drone bombing ""terrorists"", and not giving them due process?",UCcf4U5dpE5AW3o5hR2qBw6w,@SteveFinster,2025-12-07T19:13:13Z,0.4470667682986883
5542be5b6ce80f6653f793053f603eaa,dQWfdEyorm8,Old News,UCJUYejqtHPZBkU6gUQRfcyw,@philipvanderwaal6817,2025-12-07T20:15:39Z,0.44649705488084435
7f99c87deb6e0cee17cba38c91cf31a9,5Cv52R4pHaM,"Trump lies about drugs. He did it about Canada, using that as a fake reason to tariff us. So why wouldn't he lie about Venezuela? Obviously it isn't drugs ... it is oil etc. They are using it as a reason to ""protect Americans"" but actually will help them steal natural resources. How about trying to deal with the demand for drugs ... sadly there will always be a supply from somewhere. You need to work with the people who are using the drugs ... as well as the supply.",UCdED-XgyVo5O7_OUSinbdMw,@pennytriggs29,2025-12-07T02:30:46Z,0.44644776835670863
f3289a1a38b586513c9a88d781abc2ee,dQWfdEyorm8,"“Epstein with not necessarily working for Israel, but he was working with Israel”.. sheesh you guys are too charitable with these Zionist elites.. if there was a brown PERSON involved they were working FOR Qatar, Saudi, or Iran. But it’s a white billionaire so we “shouldn’t jump to conclusions”",UC4v5_5ALkQnqc201PZEh1jw,@niznoz8379,2025-12-07T20:54:19Z,0.44643775043336664
9e405cb156befc62a417f9bdfb38916d,5Cv52R4pHaM,You need serious help Democrats Strong TDS,UCKiW-J97XvjIt_GLT1e8xFQ,@PeterWilson-l1s,2025-12-07T00:01:19Z,0.44640820367033696
0e409ea212012b346da7dfaa1303b647,RwW4UYoX19s,"I love you guys, but I have to unsubscribe.  I can’t have a channel clogging up my entire weekend feed with weeks old reposts. Makes it impossible for me to keep track of what’s new vs. already watched… Later guys!",UCN2sSGCM-sb2cN-WykWJsXw,@UnpluggedWarrior,2025-12-07T22:15:47Z,0.4461521305525078
a48c07c545ed346c172c92e5c946c3e9,2vRLc0SEEJY,"It's nuts that somebody in the USA could feel sorry for Drug Runners bringing DRUGS THAT KILL 1000's of us.    Fentanyl, Meth, etc.  These killers are MASS MURDERERS.   Only a Democrat and their Media bitch about it. Defund the police, sanctuary cities for illegals and now you back mass murderers on high speed boats with the USA as the destination.    These punks knew the risk and paid the price.  Grow up!",UCXxZrzmQ_Lgz-wfS_hJkVfA,@FOXCNN,2025-12-07T22:26:41Z,0.4459911712827516
ec9fe19786f7d04e71403d0f4221e10b,-u40Rg-9t54,"Bob, this is personally what I voted for! I didn't know violent Narco-terrorists could be murdered? They know the risk and they know the harm they do to innocents. Look at you stand up for these dogs. Time to purge folks like you. You are counter to everthing American.",UCAtf28aTnQKlF_35alP8qbg,@carlfisher6472,2025-12-07T19:19:40Z,0.44590057694353646
6072994c19bb4c2ab9907704809ada34,2vRLc0SEEJY,"Graduating from an Ily league school has nothing to do with meritocracy. It’s actually quite the opposite as only the most rich that have access to the fund to pay that expensive education can get into these schools. And the ones that don’t deserve it but still get into because they’re black or hispanic. Real meritocracy is putting in the work, taking risk, investing and creating jobs. Academia has absolutely nothing to do with meritocracy. You got it all wrong.",UCLydH6KejODJ7os3lFnWlDQ,@LiridonFetahu,2025-12-07T21:56:18Z,0.44581504784700354
8f4d83029c19df76ca767f4959340a0e,dQWfdEyorm8,And Higgins was a cop🤷🏻‍♀️,UCK2CiYKbIiBlu_IQg0BbxhQ,@RedpilledPatriot,2025-12-07T20:55:49Z,0.4457197482275508
5b415332a3564c00f3c131e393993144,2vRLc0SEEJY,"@TheNewsInASL Unless you are yourself an expert, how would you know if the expert was actually making sense. 
One way of course is if you are constantly lying then you are only an expert in BS.",UC4oLqG1D_VyPZCTX_gQFnLQ,@davidsmithbristol4,2025-12-07T20:36:38Z,0.44565233293309625
cd5f5bf28e8a9307a822d9adb6f37810,5Cv52R4pHaM,Donald Trump's boys are in the drone business now.,UC1LB2VpRChplTHaeBm_MK4g,@user-ob5nk3ss1p,2025-12-07T02:01:48Z,0.44560787034685123
17dd9a98a5d8d5f9605b64c77ec18482,5Cv52R4pHaM,lol i always think anas earbuds are really high up in her ears.  are her ear holes special,UCvq8QpYEinZwNxJJfT45Ayw,@EvergreenKāfir,2025-12-06T23:18:25Z,0.44555782867305566
ff7bbcbc696d4a4f838265193daf9378,s2EXTCAFPKA,Trump fans are the ones with TDS,UCFylEneFxSCT0fmdJ02JDZg,@Kassas768,2025-12-07T19:27:15Z,0.4453295305297374
3140badce4bb905722eb339d58726de1,2vRLc0SEEJY,Kakistocracy is the word.,UCzXgzm3i6otKnb9Q-MUM5-Q,@SamDude-cu2jb,2025-12-07T20:46:54Z,0.44525949431200695
fcc60f96e513afe5cde98f215ccca671,bfqVnG9vVao,People should cancel fifa. Its no different than Disney folding after the Kimmel incident. Companies have to know that citizens won't stand for the corruption,UCTN9wAA3vKwc61iqz4keC8A,@iLLest905,2025-12-07T22:46:01Z,0.44502375291640694
25670f0fdb6d5193fb64b752f81b7a04,2vRLc0SEEJY,"No, these ideals you have, like ""meritocracy,"" are not divine. We will not  hold to them....",UCoZfH-zbGKSHhl6FZ9SBmxw,@bobbobby1438,2025-12-07T20:02:47Z,0.44498537730473964
f666825d45dec512633bb24f0fa984bf,dQWfdEyorm8,Here you are😅,UCRhqsKtRw5E-mZEQeQxh1Dg,@cathyosbourne6986,2025-12-07T20:47:36Z,0.44482403524671216
db588874e6009a15d29510083fa2f3f0,-u40Rg-9t54,No pal those 86 were drug cartel saved millions of lives,UCllmTZCNPt35wa-enNxhN-w,@janetteduncan4164,2025-12-07T19:28:54Z,0.444780189057829
551f85504f7a4b242437b13f77d574d3,2vRLc0SEEJY,Sensible to those who don't know the difference between man and woman,UCiSxXgFjHVv_t3UlCJcKxXw,@only_viralclip,2025-12-07T20:42:27Z,0.4447587069691856
8f75110162d57a36c15ed5cb0326806b,xD3Qm3Gl5uE,"They are traitors to their own country, send them back so they can face trial. It would be a good message, never trust or work with Americans.",UC26GG82nryF7Nc_JgmnjlCA,@Andy-i6f,2025-12-07T21:11:23Z,0.44460938631136804
b59651ebe03158483ba9266dae0da8b1,xD3Qm3Gl5uE,"I gave it my all. No one cared. I'm giving up on everything. These people wont stop watching me and talking to me every 30 seconds. I can't handle it. They or another group of people hacks my video games and phone. I can't stop screaming and breaking holes in walls. I was almost a famous guitarist. When I try to practice they make stupid noises that cancel any pineal gland, seratonin or endorphin science. 

I'm so mad all the time.

Everyday is the worst day of my life. 

When I draw they startle me until I start over then quit in depression.

When I sing they ruin all the note beginnings and endings so there is no resolve. 

They ruin every crescendo on my guitar. They ruin every crescendo even when I'm just listening to someone else's music. 

They threaten me saying all this stuff like I'm not making pay or having kids. They call me a homosexual or pedophile. They just hit me left and right over and over. 

They wont let me pick stuff or set things down. They keep trying to get me to hit myself scratching myself or scratch my butt then scratch my face.

They keep laughing at me. 

Everything I do is a wedge point for them. I finally gave up on video gaming and it's making me so mad I can't play guitar or sing. 

I had two famous follows on guitar before the virus but I'm giving up. I love guitar more than anything but they wont stop talking to me. They won't stop harassing me. I can't handle it. They keep trying to double the fall of everything. 

They hack every video game by every publisher. Then they try to run me into walls or heckle me. 

Society is so pathetic and apathetic. I have complained 500 times to everyone like landlords, disney, police and staff where I live. 

I want Russia and China to just kill all of you. Fuck you suck. The bad guys hit me every 30 seconds and you guys quit at 3:30 pm.",UCk1AWh2m-eokN-SJdg5UVKg,@deadinthemeadow,2025-12-07T21:56:44Z,0.444335395725781
0043d2adeb39ada6b423bec11530cb61,-u40Rg-9t54,Poor narco-terrorists 😢,UCERe4RCslT6x4HOSHqEo17A,@kevin6293,2025-12-07T18:47:40Z,0.44429641875610126
20c6e408afff3f56b0f97322c3c9fa8c,s2EXTCAFPKA,Don't hold your breath,UCn62tr0kKmDe241FEgMvXBg,@SAR0311,2025-12-07T19:08:30Z,0.4442605869304077
defa73188cc774ffc38efc90b7a6fc97,s2EXTCAFPKA,Trump is the most corrupt president in history of the usa,UCdqBsLRE9uKodZ0D6ubRCYw,@garyrussell7076,2025-12-07T19:03:20Z,0.44422728349642526
779e89d307ff9364139ac8b95abb02d6,-u40Rg-9t54,"Here’s the Hegseth illegal “kill them all” orders to Bradley and the assembled generals and admirals: “We also don’t fight with stupid rules of engagement. We untie the hands of our warfighters, to intimidate, demoralize, hunt and kill the enemies of our country. No more overbearing and politically correct rules of engagement.” These rules preclude firing upon: shipwreck survivors; combatants that are wounded, surrendering or out of the fight, and; civilians",UClLCEKRAolSMZib8Jqu0Z3A,@tomlakosh1833,2025-12-07T18:27:18Z,0.44419378190537057
58700c5f144498d85c8d031159e7194b,dQWfdEyorm8,DTS is the sickness people have that believe the verbal diarrhea from DJT,UCer_L2MoG6LQPO5-V_LrYHw,@RR-lq3ef,2025-12-07T22:14:31Z,0.44418645066102386
41ce29b909049ddc501b37471dcb4bc6,5Cv52R4pHaM,total nonsense. You were lied to,UCHb0qK7ANjD_zFmlC29eE2w,@studyireland,2025-12-06T23:18:20Z,0.44391405523820177
e25d7a37a2f30acbe885f1f30ad2c451,5Cv52R4pHaM,WOW LUCKILY HILIARY DID NOT WIN THE 2017................. I CANNOT IMAGINE IT WILL BE EXTREMELY CATASTROPHIC........................................,UCKnsn7hPNmhCqziJfZTYa7w,@deborahmeghan5583,2025-12-07T05:02:47Z,0.44375650340392353
4ec38ac12da827663ce54814167d1854,bfqVnG9vVao,"FIFA is the worst place in this world!
FIFA always was involved in corruption and bribes,now gave a prize to Trump without reason.
FIFA must be investigated  !",UCOnULsxLCgbXeD313udb7Ow,@EDUARDO-bj9wf,2025-12-07T22:45:07Z,0.4437184050543743
057f4a8a5268cebd4ed5164e677ba6c1,2vRLc0SEEJY,You're so gay.,UCRvvTUdqgH4cxFVRzCKNsYg,@mjb9455,2025-12-07T21:00:10Z,0.44367461135996783
60460abf5bd2bb29355d2c4f6bf36c18,-u40Rg-9t54,@mim5351 Bullshit they were.,UCcf4U5dpE5AW3o5hR2qBw6w,@SteveFinster,2025-12-07T20:31:33Z,0.4436192518836982
6d180522c9173127e4fab91e506e7547,5Cv52R4pHaM,"So....IF US forces stop a few drug boats and drag out the cargo and it proves to be drugs, then you'd withdraw your criticism of the operation and support it? No, I don't think you would. Your side didn't object when Obama was bombing any of the 3.797 civilians who died in drone strikes around the world when he was in office..but I suspect you'd never grant Trump the same latitude. So sure...some boats can be taken and the point proven. It will do nothing toward changing your attitudes toward attacking the boats or drug production/transshipment facilities on land in Venezuela.",UCmkIAgRRaLzmc5St5FM2e_Q,@markwolf7978,2025-12-07T04:50:33Z,0.44354809549755436
979dc4bf72f1475101845c6b86222a36,-u40Rg-9t54,No one! Trump will just pardon them.  They can do anything they want.,UC4D1JDKSxVf8pdrY7uJJUlw,@KristineLevineComedy,2025-12-07T19:46:57Z,0.4435431311193409
9ff2713a18e21624e963319e3a1c0764,2vRLc0SEEJY,"criminals in charge of USA now.
this stuff is very disturbing...",UCW1o7VbLUA5KY3ZRJoGsepg,@stevefox7793,2025-12-07T21:11:50Z,0.4432806247721245
77de21641ee0dc248396e01da79314fa,dQWfdEyorm8,95% redacted I bet!,UCry37N-xj9bmUgRfDoD5HnA,@JimThompsonL-d3r,2025-12-07T20:54:32Z,0.443145877555671
186b0d56791df29101073a8760c24166,5Cv52R4pHaM,​@warrenlewis3977 it would put a hell of a dent in the cartels operations....also the illegal cocaine industry in the U.S. and large portion of the negative things that occur as a result of it.. also it would ensure that it's not laced with fentanyl... I know other street drugs will still have it but at least the coke would be safer... And how much money do we spend trying to enforce laws pertaining to cocaine each year and on prisoners etc? Idk but  I bet it's a shit ton.,UCfkMTmAxvZFFXNfJWjTY68g,@JTSpinnin,2025-12-06T23:14:40Z,0.44308744516770604
a619ac22cf594e3f44313763c1f4207a,5Cv52R4pHaM,​@Deceived-r5ndo you realise war is a buisness for the rich who suplly the weapons to get richer,UC0MIj9TgC2ivNk_utN0nXAw,@Freddy-j4i,2025-12-07T13:53:35Z,0.4430244907543186
c94f7eab320c525184c3d07893d343f4,5Cv52R4pHaM,Military operations cost money.,UCkGJSWLDKemeKMi98SeezSA,@eliasmai6170,2025-12-06T23:58:44Z,0.4429624973666899
6248c69cc18fa3ff00f873e475f959d5,dQWfdEyorm8,why is dropsight news the new standard for credible information ?,UCDwPB80rQNKZslwenTvoT-Q,@YouLoseSir,2025-12-07T20:41:56Z,0.44291922775949966
500a9790fe1bb9c516ffbba778219345,dQWfdEyorm8,"Trump's name is in this batch of Epstein Client Files over 2,000 times. Nobody else is anywhere close. Trump's gonna ""catch dementia"" real soon here. Full blown dementia. 
""I have immunity, I can't remember! It was Biden not me!""
BARELY MET THE GUY!",UCg9gXh7_QecGmq99ceay8wQ,@Greg-io1ip,2025-12-07T20:26:51Z,0.44281489452226663
dc23e48e38a0a03d54256670fab69abe,xD3Qm3Gl5uE,Nicht alle Ausländer.,UC-cAkJO2lUB_Nc0KGb-W4Vg,@kunstlichdestabilisiert.3788,2025-12-07T21:20:30Z,0.4426617364222132
a2973ea919bc03c4f4006dbb89c006c3,dQWfdEyorm8,"Is this a release of the full Epstein files, or a release of the foreign-approved, ""sanitized"" Epstein files?",UC_YfrCEGTDg6gxWuWU6OImw,@telescope3,2025-12-07T20:45:55Z,0.44252698184221595
e14e7513501aa80e46897a0fe77b8348,2vRLc0SEEJY,CNN and CBS/Paramount need to be stripped down to atoms.,UCMvlV3RAOMUUbZMFp_kbsOA,@LittleLadWhoLovesBerriesCream,2025-12-07T20:02:41Z,0.44245056489246326
22aa9f4ef60bfed4803ab656b81aad1c,dQWfdEyorm8,Can't wait for the big release of all the classified documents that have been redacted,UCv8FjWSDA5OGf4WSwVVJweQ,@WaikikiJason,2025-12-07T21:28:02Z,0.442407349190851
f3ff70b7bf9df3fbfba7a2092cf664cc,5Cv52R4pHaM,"​@brandonwoodcock4374 I would never say that they're not capable of finding out if a boat is a drug boat or not. I'm saying that they don't care if it is or isn't and they are most likely killing a lot of innocent people to further their strategic interests. 

If they know so much, then they should provide the receipts so that we don't have to support this on blind Faith.",UCms7_4KDoTyUxg4tZ15C_9g,@aliadeeb6859,2025-12-07T01:49:46Z,0.44237343213708574
863916f5aed0a3ba2eb9dbc1ac35835c,2vRLc0SEEJY,"“Oh well……”
Perhaps the most accurate sign off ever.",UCjpP0NAuz8ooEp7Q2YLd5Kw,@Desertsand1,2025-12-07T20:46:54Z,0.44228798875994063
1bc88b69dba679e7244659afc9b56b1b,2vRLc0SEEJY,"I hope that the ones responsible pay! They don't deserve citizenship in the once greatest country in the world, to be clear we are not the great country of the world any longer Trump has seen to that we are feared for our ( Trumps ) incompetence  and deception and my hope is that we do not instigate the end of.............................................",UCto-b29GnUPh-bPFMD3djjg,@johnbollok5586,2025-12-07T20:35:03Z,0.4422767061109124
0143e1213029fefde04385c2f38ae48c,5Cv52R4pHaM,That is pure evil and disgusting !! Get the Clown out of the WH !!,UCPYxkbEC5zZCRNZyK7JIrFg,@JoyVinansky,2025-12-06T23:30:50Z,0.4422674651217286
a8538fa3d6d99c036735f67b1fdc142b,-u40Rg-9t54,Found the retord section,UCsJZF67RY7MeuD7TeRMJ9MQ,@Wiggster,2025-12-07T18:59:54Z,0.4421955351361776
baa8479b52ad67b708b4c9c601e1a40e,dQWfdEyorm8,Nothing will happen,UCVv-TJ0vSF9I06Ziy0Ztfzw,@MatticusFinch1820,2025-12-07T20:34:16Z,0.4420932107847053
e1e462b5865d9b7e9ccce000eb307400,-u40Rg-9t54,"@janetteduncan4164  learn the law, doofus.",UCnaobxaZMSaY5IUc1n6cpXQ,@garrettolson5516,2025-12-07T19:31:34Z,0.44204408810859097
ae761cf1885a0c1608e2dea7b2161a30,5Cv52R4pHaM,​@jmjoker4881both you and I know someone in the tyt comments does not have kids,UCT1EDC4GMSqVh8TFsW-x3Ww,@EmbracedsIL,2025-12-07T00:01:50Z,0.4420110169399676
1d8146e0bb2b73ee0824b2d3332604e1,dQWfdEyorm8,Epstien was offered a job in Dumpy's regime.,UCRhqsKtRw5E-mZEQeQxh1Dg,@cathyosbourne6986,2025-12-07T20:42:10Z,0.4418546387990224
4064b60158c9b738a8a98fb3baf44c7e,dQWfdEyorm8,"was wondering how long it would take for Cenk to say the word ""Israel""",UCdr8e9IrKM9h3EsQKI13uIg,@cb_1917,2025-12-07T21:09:33Z,0.44160525714513105
056cbcdc53b17db2196e3105ea61fb77,2vRLc0SEEJY,"""Replacing meritocracy"" says the DEI crowd. CNN is surreal.",UCIepGPaJkTKf9YB9YKp7aFw,@NotName-wq7dn,2025-12-07T21:13:26Z,0.441487104631813
9fefce06bb727d22e441a7f54a5c931f,s2EXTCAFPKA,"Uhhhhh…. NO
WE WANT the US MILITARY to DEFEND the AMERICAN HOMELAND",UCcTV1z6lHBfpL3c88oHeFKg,@metalgear-,2025-12-07T19:34:04Z,0.44144029489596187
0db790d63bb1e2d68f559b3b560f317d,-u40Rg-9t54,Why aren’t you reporting on the fraud in Minnesota? Tim Walz is a criminal stealing billions of taxpayer money with the simoleons. And what about the pipe bomber? It seems the FBI did not want to find him because he did not fit in the storyline of President Trump’s insurrection on January 6.,UCqQ0GC6MbDfQM13CDPSI_WA,@rosemarybelluso1187,2025-12-07T18:59:49Z,0.4412650801261731
b7ca6b2aba96cf7612c74c526c2e1623,dQWfdEyorm8,"But with a stupid candy ass name like ""national fruitcake outlet"" I wouldn't expect much in the way of actual intelligent thought....let alone an actual intelligent comment",UCaQ9JpylccGt1EtSoRGJ13Q,@michaelfitzgerald5207,2025-12-07T22:19:00Z,0.44117935939486763
7d717087a1f1091f3d8495a7bde997c7,-u40Rg-9t54,Why doesn't CNN ever report on Israel? What about the ties between Epstein and Israel? What about the Genocide still going on with Israel? Who owns CNN???,UC_f4Wk3YvYXqX2NIyJ9oIlw,@aaronnicklaus7860,2025-12-07T20:31:38Z,0.44113611462844216
ab8850d2c71114c123ac245d1e40cd00,5Cv52R4pHaM,Let's get this conflict going. Need a nice mercenary job and would like some chicas in Venezuela.,UC8LGbKaDNO43z0n3CKliYrA,@jfkst1,2025-12-07T02:30:44Z,0.44102725229204687
2ffcb72bffea5ee6cf422b86b67d4d9b,dQWfdEyorm8,I’ve never tapped a notification so quickly,UCGlDm0pd61UNhVOOSwXbhQA,@nay4851,2025-12-07T20:01:45Z,0.4410089625382013
9812c10873446c3f8ee1c93ae543968d,-u40Rg-9t54,"@gazjaz2010yep I do,  but use the XL size next time.😅",UCGjLnGEIxrcCkToUSMV8aCw,@williamplatou9073,2025-12-07T21:23:29Z,0.4409401151373185
310dc37a7feeceaad620215f2f36d7f9,2vRLc0SEEJY,CNN is a repugnant propaganda outlet.,UCRvvTUdqgH4cxFVRzCKNsYg,@mjb9455,2025-12-07T20:59:59Z,0.4405896341651727
5cdf9d869a174812f48ea6e543a30f22,2vRLc0SEEJY,As if plutocracy hadn't already replaced meritocracy decades ago.,UCFH2lpIk9ssOgvp4Ioax3fw,@lazyZombie25,2025-12-07T20:13:46Z,0.440580204232502
404516fad5030289cf990cb4b9200f4e,dQWfdEyorm8,"Love you guys, free Palestine ❤",UCjqVTiwVRg0figY4hPHRK4g,@arish6894,2025-12-07T20:57:29Z,0.4404805092325818
86b15cc436fac3f83f9017561a526e01,bfqVnG9vVao,we need to enact laws and a constitution against conservatives to protect we the people against the far-right movements that led to things like the triple k and 30s Germany. we need to ban conservative expression and bar them from power permanently.,UCoHwVlGCKCfsYh_l9Y9mCPA,@wethepeople7382,2025-12-07T22:46:02Z,0.44041349280646047
877dd6ac7bab27d27357254d01d66b42,dQWfdEyorm8,We aren’t gonna get jack shit. Scrubbed.,UCbgNyl9FVAUCcAIreCfqLbA,@sweetgav9163,2025-12-07T20:26:45Z,0.4403988503239261
e67215104f9e53d6b81a54986b2c82b0,dQWfdEyorm8,whole system is joke kinda... your tax money can be used to pay corrupt politicians.. foreign countries.. genocides.. all kinds of made up bs to launder money all over the world... but it cant pay for your health... education... like basic needs...,UCvmhdq7HQ_1ewWQFx1cu2eg,@v3n5t1,2025-12-07T20:12:26Z,0.440364750102762
a6cd88958ef126ae2d80221f09959096,-u40Rg-9t54,Trump and his administration are nothing but criminals. Congress is absolutely worthless allowing it to continue.,UCOpjccC_b8gTe-aAq-1425w,@brucefrederick9533,2025-12-07T18:58:48Z,0.4402556135367184
0a0c9816d990ab6b2a6a83503383dcb1,-u40Rg-9t54,"Demorats can't identify a woman, a criminal, a terrorist,  a peaceful protest or which bathroom to use but they can identify a fishing boat.😅",UCaRWD4ZHVCcz3e412q0v7zg,@JeffreySmith7777,2025-12-07T19:28:54Z,0.44022146602884804
81fc2338a1ace3357ca7b5e6ad0ad6b5,dQWfdEyorm8,.   .   .   NOV. 14th. !   Clickbait ...,UCj8TZtZGHgUp0qjC6PaCnSg,@henrysousa2502,2025-12-07T21:34:38Z,0.4401591724414833
448a63e8c72cc408a3f4b2f7c586254a,-u40Rg-9t54,Too bad Duckworth has changed her views - too much koolaide!,UCrCYmYYlKZ9MFgSsH9mys8Q,@QuantumOfSolace1,2025-12-07T19:36:55Z,0.44009181041136347
